school_name,grade,average_math_level,average_ela_level,district,lat,long,city,zip,grade_low,grade_high,econ_need_index,perc_ell,perc_asian,perc_black,perc_hispanic,perc_white,perc_attendance,perc_chron_absent,perc_rigorous_instruction,perc_collaborative_teachers,perc_supportive_environment,perc_effective_leadership,perc_community_ties,perc_trust,grades,n_grades,in_manhattan
P.S. 66,4,2.382716049382716,2.207317073170732,18,40.648749,-73.907064,BROOKLYN,11236,PK,08,0.526,2,1,88,7,3,95,12,81,78,84,77,84,87,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 66,5,1.8313253012048192,2.0240963855421685,18,40.648749,-73.907064,BROOKLYN,11236,PK,08,0.526,2,1,88,7,3,95,12,81,78,84,77,84,87,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 66,6,2.0,2.105769230769231,18,40.648749,-73.907064,BROOKLYN,11236,PK,08,0.526,2,1,88,7,3,95,12,81,78,84,77,84,87,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 66,7,1.65625,2.2604166666666665,18,40.648749,-73.907064,BROOKLYN,11236,PK,08,0.526,2,1,88,7,3,95,12,81,78,84,77,84,87,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 66,8,1.97979797979798,2.174757281553398,18,40.648749,-73.907064,BROOKLYN,11236,PK,08,0.526,2,1,88,7,3,95,12,81,78,84,77,84,87,"PK,0K,01,02,03,04,05,06,07,08",10,No
I.S. 068 Isaac Bildersee,6,1.4752475247524752,1.5052631578947369,18,40.635388,-73.911215,BROOKLYN,11236,06,08,0.59,15,1,90,5,3,92,25,81,88,77,75,77,88,"06,07,08",3,No
I.S. 068 Isaac Bildersee,7,1.413533834586466,1.5952380952380953,18,40.635388,-73.911215,BROOKLYN,11236,06,08,0.59,15,1,90,5,3,92,25,81,88,77,75,77,88,"06,07,08",3,No
I.S. 068 Isaac Bildersee,8,1.7295918367346939,1.9631578947368422,18,40.635388,-73.911215,BROOKLYN,11236,06,08,0.59,15,1,90,5,3,92,25,81,88,77,75,77,88,"06,07,08",3,No
P.S. 114 Ryder Elementary,3,1.8888888888888888,1.8125,18,40.642684,-73.90788,BROOKLYN,11236,PK,05,0.702,12,2,81,10,6,92,28,93,88,93,91,90,92,"PK,0K,01,02,03,04,05",7,No
P.S. 114 Ryder Elementary,4,1.7875,1.7922077922077921,18,40.642684,-73.90788,BROOKLYN,11236,PK,05,0.702,12,2,81,10,6,92,28,93,88,93,91,90,92,"PK,0K,01,02,03,04,05",7,No
P.S. 114 Ryder Elementary,5,1.4444444444444444,2.0106382978723403,18,40.642684,-73.90788,BROOKLYN,11236,PK,05,0.702,12,2,81,10,6,92,28,93,88,93,91,90,92,"PK,0K,01,02,03,04,05",7,No
P.S. 115 Daniel Mucatel School,3,2.264705882352941,2.1547619047619047,18,40.634861,-73.897896,BROOKLYN,11236,PK,05,0.55,3,3,85,8,3,94,18,93,93,92,89,86,94,"PK,0K,01,02,03,04,05",7,No
P.S. 115 Daniel Mucatel School,4,1.8439306358381502,2.238372093023256,18,40.634861,-73.897896,BROOKLYN,11236,PK,05,0.55,3,3,85,8,3,94,18,93,93,92,89,86,94,"PK,0K,01,02,03,04,05",7,No
P.S. 115 Daniel Mucatel School,5,1.7228915662650603,1.9156626506024097,18,40.634861,-73.897896,BROOKLYN,11236,PK,05,0.55,3,3,85,8,3,94,18,93,93,92,89,86,94,"PK,0K,01,02,03,04,05",7,No
P.S. 135 Sheldon A. Brookner,3,2.1206896551724137,2.008695652173913,18,40.653093,-73.932949,BROOKLYN,11203,PK,05,0.68,4,1,88,7,2,94,18,82,83,89,71,83,87,"PK,0K,01,02,03,04,05",7,No
P.S. 135 Sheldon A. Brookner,4,1.9727272727272727,2.267857142857143,18,40.653093,-73.932949,BROOKLYN,11203,PK,05,0.68,4,1,88,7,2,94,18,82,83,89,71,83,87,"PK,0K,01,02,03,04,05",7,No
P.S. 135 Sheldon A. Brookner,5,1.790909090909091,2.0545454545454547,18,40.653093,-73.932949,BROOKLYN,11203,PK,05,0.68,4,1,88,7,2,94,18,82,83,89,71,83,87,"PK,0K,01,02,03,04,05",7,No
P.S. 208 Elsa Ebeling,3,2.08,1.92,18,40.6427,-73.930898,BROOKLYN,11203,PK,05,0.557,2,1,93,3,2,94,21,94,92,94,83,85,92,"PK,0K,01,02,03,04,05",7,No
P.S. 208 Elsa Ebeling,4,2.074626865671642,2.161764705882353,18,40.6427,-73.930898,BROOKLYN,11203,PK,05,0.557,2,1,93,3,2,94,21,94,92,94,83,85,92,"PK,0K,01,02,03,04,05",7,No
P.S. 208 Elsa Ebeling,5,2.359375,2.40625,18,40.6427,-73.930898,BROOKLYN,11203,PK,05,0.557,2,1,93,3,2,94,21,94,92,94,83,85,92,"PK,0K,01,02,03,04,05",7,No
I.S. 211 John Wilson,6,1.901840490797546,1.98159509202454,18,40.642931,-73.895224,BROOKLYN,11236,06,08,0.601,4,1,87,11,1,93,21,87,79,78,76,74,81,"06,07,08",3,No
I.S. 211 John Wilson,7,1.811764705882353,2.102409638554217,18,40.642931,-73.895224,BROOKLYN,11236,06,08,0.601,4,1,87,11,1,93,21,87,79,78,76,74,81,"06,07,08",3,No
I.S. 211 John Wilson,8,1.9038461538461537,2.283582089552239,18,40.642931,-73.895224,BROOKLYN,11236,06,08,0.601,4,1,87,11,1,93,21,87,79,78,76,74,81,"06,07,08",3,No
P.S. 219 Kennedy-King,3,2.238095238095238,2.0697674418604652,18,40.658834,-73.922296,BROOKLYN,11212,PK,05,0.771,6,1,85,12,1,91,35,86,84,89,73,78,88,"PK,0K,01,02,03,04,05",7,No
P.S. 219 Kennedy-King,4,1.8285714285714285,2.130434782608696,18,40.658834,-73.922296,BROOKLYN,11212,PK,05,0.771,6,1,85,12,1,91,35,86,84,89,73,78,88,"PK,0K,01,02,03,04,05",7,No
P.S. 219 Kennedy-King,5,1.3733333333333333,1.84,18,40.658834,-73.922296,BROOKLYN,11212,PK,05,0.771,6,1,85,12,1,91,35,86,84,89,73,78,88,"PK,0K,01,02,03,04,05",7,No
P.S. 233 Langston Hughes,3,2.3333333333333335,2.2857142857142856,18,40.651642,-73.914282,BROOKLYN,11236,PK,05,0.631,3,1,93,5,1,93,25,89,92,89,84,82,95,"PK,0K,01,02,03,04,05",7,No
P.S. 233 Langston Hughes,4,1.6582278481012658,2.371794871794872,18,40.651642,-73.914282,BROOKLYN,11236,PK,05,0.631,3,1,93,5,1,93,25,89,92,89,84,82,95,"PK,0K,01,02,03,04,05",7,No
P.S. 233 Langston Hughes,5,1.875,1.9861111111111112,18,40.651642,-73.914282,BROOKLYN,11236,PK,05,0.631,3,1,93,5,1,93,25,89,92,89,84,82,95,"PK,0K,01,02,03,04,05",7,No
P.S. 244 Richard R. Green,3,2.648936170212766,2.617021276595745,18,40.647851,-73.925592,BROOKLYN,11203,PK,05,0.655,2,0,96,2,1,92,27,94,88,91,71,82,84,"PK,0K,01,02,03,04,05",7,No
P.S. 244 Richard R. Green,4,1.9509803921568627,2.3529411764705883,18,40.647851,-73.925592,BROOKLYN,11203,PK,05,0.655,2,0,96,2,1,92,27,94,88,91,71,82,84,"PK,0K,01,02,03,04,05",7,No
P.S. 244 Richard R. Green,5,1.9702970297029703,2.14,18,40.647851,-73.925592,BROOKLYN,11203,PK,05,0.655,2,0,96,2,1,92,27,94,88,91,71,82,84,"PK,0K,01,02,03,04,05",7,No
P.S. 268 Emma Lazarus,3,1.6481481481481481,1.7037037037037037,18,40.657421,-73.92756,BROOKLYN,11203,PK,05,0.69,5,0,94,4,2,93,21,98,93,91,91,84,98,"PK,0K,01,02,03,04,05",7,No
P.S. 268 Emma Lazarus,4,1.631578947368421,2.155844155844156,18,40.657421,-73.92756,BROOKLYN,11203,PK,05,0.69,5,0,94,4,2,93,21,98,93,91,91,84,98,"PK,0K,01,02,03,04,05",7,No
P.S. 268 Emma Lazarus,5,1.9264705882352942,1.7575757575757576,18,40.657421,-73.92756,BROOKLYN,11203,PK,05,0.69,5,0,94,4,2,93,21,98,93,91,91,84,98,"PK,0K,01,02,03,04,05",7,No
P.S. 272 Curtis Estabrook,3,1.4864864864864864,1.5333333333333334,18,40.635542,-73.886373,BROOKLYN,11236,PK,05,0.796,3,3,76,15,3,90,42,84,80,87,72,81,83,"PK,0K,01,02,03,04,05",7,No
P.S. 272 Curtis Estabrook,4,1.509433962264151,1.6111111111111112,18,40.635542,-73.886373,BROOKLYN,11236,PK,05,0.796,3,3,76,15,3,90,42,84,80,87,72,81,83,"PK,0K,01,02,03,04,05",7,No
P.S. 272 Curtis Estabrook,5,1.6065573770491803,1.85,18,40.635542,-73.886373,BROOKLYN,11236,PK,05,0.796,3,3,76,15,3,90,42,84,80,87,72,81,83,"PK,0K,01,02,03,04,05",7,No
P.S. 276 Louis Marshall,3,1.9158878504672898,2.0097087378640777,18,40.634005,-73.908436,BROOKLYN,11236,PK,05,0.596,8,1,91,5,1,93,22,85,80,88,72,84,86,"PK,0K,01,02,03,04,05",7,No
P.S. 276 Louis Marshall,4,1.9702970297029703,2.2755102040816326,18,40.634005,-73.908436,BROOKLYN,11236,PK,05,0.596,8,1,91,5,1,93,22,85,80,88,72,84,86,"PK,0K,01,02,03,04,05",7,No
P.S. 276 Louis Marshall,5,1.59375,1.8602150537634408,18,40.634005,-73.908436,BROOKLYN,11236,PK,05,0.596,8,1,91,5,1,93,22,85,80,88,72,84,86,"PK,0K,01,02,03,04,05",7,No
P.S. 279 Herman Schreiber,3,1.6470588235294117,2.090909090909091,18,40.644134,-73.892797,BROOKLYN,11236,PK,05,0.572,2,0,93,4,1,94,18,88,85,87,79,89,91,"PK,0K,01,02,03,04,05",7,No
P.S. 279 Herman Schreiber,4,2.1029411764705883,2.36231884057971,18,40.644134,-73.892797,BROOKLYN,11236,PK,05,0.572,2,0,93,4,1,94,18,88,85,87,79,89,91,"PK,0K,01,02,03,04,05",7,No
P.S. 279 Herman Schreiber,5,2.3380281690140845,2.1971830985915495,18,40.644134,-73.892797,BROOKLYN,11236,PK,05,0.572,2,0,93,4,1,94,18,88,85,87,79,89,91,"PK,0K,01,02,03,04,05",7,No
I.S. 285 Meyer Levin,6,1.7222222222222223,1.8795180722891567,18,40.647818,-73.920784,BROOKLYN,11203,06,08,0.606,1,0,94,5,1,92,26,89,84,80,82,73,81,"06,07,08",3,No
I.S. 285 Meyer Levin,7,1.5260663507109005,1.957345971563981,18,40.647818,-73.920784,BROOKLYN,11203,06,08,0.606,1,0,94,5,1,92,26,89,84,80,82,73,81,"06,07,08",3,No
I.S. 285 Meyer Levin,8,1.7695167286245352,2.371841155234657,18,40.647818,-73.920784,BROOKLYN,11203,06,08,0.606,1,0,94,5,1,92,26,89,84,80,82,73,81,"06,07,08",3,No
East Flatbush Community Research School,6,1.84,1.9583333333333333,18,40.659088,-73.928744,BROOKLYN,11203,06,08,0.7,12,2,89,2,2,92,23,83,76,80,75,80,81,"06,07,08",3,No
East Flatbush Community Research School,7,1.6153846153846154,1.7692307692307692,18,40.659088,-73.928744,BROOKLYN,11203,06,08,0.7,12,2,89,2,2,92,23,83,76,80,75,80,81,"06,07,08",3,No
East Flatbush Community Research School,8,1.5081967213114753,1.7377049180327868,18,40.659088,-73.928744,BROOKLYN,11203,06,08,0.7,12,2,89,2,2,92,23,83,76,80,75,80,81,"06,07,08",3,No
Middle School for Art and Philosophy,6,1.523076923076923,1.828125,18,40.657712,-73.919818,BROOKLYN,11212,06,08,0.778,6,0,88,6,1,92,26,84,82,82,84,79,84,"06,07,08",3,No
Middle School for Art and Philosophy,7,1.4150943396226414,1.7058823529411764,18,40.657712,-73.919818,BROOKLYN,11212,06,08,0.778,6,0,88,6,1,92,26,84,82,82,84,79,84,"06,07,08",3,No
Middle School for Art and Philosophy,8,1.5842696629213484,1.9662921348314606,18,40.657712,-73.919818,BROOKLYN,11212,06,08,0.778,6,0,88,6,1,92,26,84,82,82,84,79,84,"06,07,08",3,No
Middle School of Marketing and Legal Studies,6,1.574468085106383,1.872340425531915,18,40.659088,-73.928744,BROOKLYN,11203,06,08,0.608,5,2,89,7,2,92,23,85,88,83,83,80,87,"06,07,08",3,No
Middle School of Marketing and Legal Studies,7,1.5483870967741935,1.8833333333333333,18,40.659088,-73.928744,BROOKLYN,11203,06,08,0.608,5,2,89,7,2,92,23,85,88,83,83,80,87,"06,07,08",3,No
Middle School of Marketing and Legal Studies,8,1.3,2.101449275362319,18,40.659088,-73.928744,BROOKLYN,11203,06,08,0.608,5,2,89,7,2,92,23,85,88,83,83,80,87,"06,07,08",3,No
Brooklyn Science and Engineering Academy,6,2.0972222222222223,2.4027777777777777,18,40.647851,-73.925592,BROOKLYN,11203,06,08,0.535,3,0,95,3,1,95,10,98,100,95,98,81,97,"06,07,08",3,No
Brooklyn Science and Engineering Academy,7,1.8676470588235294,2.0294117647058822,18,40.647851,-73.925592,BROOKLYN,11203,06,08,0.535,3,0,95,3,1,95,10,98,100,95,98,81,97,"06,07,08",3,No
P.S. 007 Abraham Lincoln,3,1.8473282442748091,1.84,19,40.689213,-73.872983,BROOKLYN,11208,PK,05,0.783,19,7,9,80,2,92,29,86,77,86,64,82,83,"PK,0K,01,02,03,04,05",7,No
P.S. 007 Abraham Lincoln,4,1.9294117647058824,2.2606060606060607,19,40.689213,-73.872983,BROOKLYN,11208,PK,05,0.783,19,7,9,80,2,92,29,86,77,86,64,82,83,"PK,0K,01,02,03,04,05",7,No
P.S. 007 Abraham Lincoln,5,1.7516778523489933,1.7062937062937062,19,40.689213,-73.872983,BROOKLYN,11208,PK,05,0.783,19,7,9,80,2,92,29,86,77,86,64,82,83,"PK,0K,01,02,03,04,05",7,No
P.S. 013 Roberto Clemente,3,1.5802469135802468,1.625,19,40.664067,-73.893328,BROOKLYN,11207,PK,05,0.892,11,1,67,28,3,91,34,91,79,77,66,85,79,"PK,0K,01,02,03,04,05",7,No
P.S. 013 Roberto Clemente,4,1.8333333333333333,1.7058823529411764,19,40.664067,-73.893328,BROOKLYN,11207,PK,05,0.892,11,1,67,28,3,91,34,91,79,77,66,85,79,"PK,0K,01,02,03,04,05",7,No
P.S. 013 Roberto Clemente,5,1.8412698412698412,1.9508196721311475,19,40.664067,-73.893328,BROOKLYN,11207,PK,05,0.892,11,1,67,28,3,91,34,91,79,77,66,85,79,"PK,0K,01,02,03,04,05",7,No
P.S. 065,3,2.8181818181818183,2.25,19,40.686534,-73.878353,BROOKLYN,11208,0K,05,0.817,27,2,11,82,0,94,19,97,93,98,88,87,96,"0K,01,02,03,04,05",6,No
P.S. 065,4,2.5775862068965516,2.508771929824561,19,40.686534,-73.878353,BROOKLYN,11208,0K,05,0.817,27,2,11,82,0,94,19,97,93,98,88,87,96,"0K,01,02,03,04,05",6,No
P.S. 065,5,2.293103448275862,2.1652173913043478,19,40.686534,-73.878353,BROOKLYN,11208,0K,05,0.817,27,2,11,82,0,94,19,97,93,98,88,87,96,"0K,01,02,03,04,05",6,No
P.S. 089 Cypress Hills,3,1.7045454545454546,1.8372093023255813,19,40.677707,-73.886712,BROOKLYN,11207,0K,08,0.824,41,1,3,95,0,95,10,83,85,91,72,85,90,"0K,01,02,03,04,05,06,07,08",9,No
P.S. 089 Cypress Hills,4,1.7391304347826086,1.951219512195122,19,40.677707,-73.886712,BROOKLYN,11207,0K,08,0.824,41,1,3,95,0,95,10,83,85,91,72,85,90,"0K,01,02,03,04,05,06,07,08",9,No
P.S. 089 Cypress Hills,5,1.525,1.4864864864864864,19,40.677707,-73.886712,BROOKLYN,11207,0K,08,0.824,41,1,3,95,0,95,10,83,85,91,72,85,90,"0K,01,02,03,04,05,06,07,08",9,No
P.S. 089 Cypress Hills,6,1.709090909090909,1.8148148148148149,19,40.677707,-73.886712,BROOKLYN,11207,0K,08,0.824,41,1,3,95,0,95,10,83,85,91,72,85,90,"0K,01,02,03,04,05,06,07,08",9,No
P.S. 089 Cypress Hills,7,1.392156862745098,1.7959183673469388,19,40.677707,-73.886712,BROOKLYN,11207,0K,08,0.824,41,1,3,95,0,95,10,83,85,91,72,85,90,"0K,01,02,03,04,05,06,07,08",9,No
P.S. 089 Cypress Hills,8,1.6181818181818182,1.9636363636363636,19,40.677707,-73.886712,BROOKLYN,11207,0K,08,0.824,41,1,3,95,0,95,10,83,85,91,72,85,90,"0K,01,02,03,04,05,06,07,08",9,No
P.S. 108 Sal Abbracciamento,3,2.1068702290076335,2.1384615384615384,19,40.681295,-73.884348,BROOKLYN,11208,0K,05,0.838,12,6,12,79,2,92,30,96,92,96,88,85,94,"0K,01,02,03,04,05",6,No
P.S. 108 Sal Abbracciamento,4,2.3544303797468356,2.3443708609271523,19,40.681295,-73.884348,BROOKLYN,11208,0K,05,0.838,12,6,12,79,2,92,30,96,92,96,88,85,94,"0K,01,02,03,04,05",6,No
P.S. 108 Sal Abbracciamento,5,2.646153846153846,2.5793650793650795,19,40.681295,-73.884348,BROOKLYN,11208,0K,05,0.838,12,6,12,79,2,92,30,96,92,96,88,85,94,"0K,01,02,03,04,05",6,No
P.S. 149 Danny Kaye,3,1.8191489361702127,1.8494623655913978,19,40.669361,-73.89276,BROOKLYN,11207,PK,05,0.874,8,3,63,32,1,90,40,96,73,84,61,77,77,"PK,0K,01,02,03,04,05",7,No
P.S. 149 Danny Kaye,4,1.75,1.8141592920353982,19,40.669361,-73.89276,BROOKLYN,11207,PK,05,0.874,8,3,63,32,1,90,40,96,73,84,61,77,77,"PK,0K,01,02,03,04,05",7,No
P.S. 149 Danny Kaye,5,1.6464646464646464,1.6145833333333333,19,40.669361,-73.89276,BROOKLYN,11207,PK,05,0.874,8,3,63,32,1,90,40,96,73,84,61,77,77,"PK,0K,01,02,03,04,05",7,No
P.S. 158 Warwick,3,1.669811320754717,1.8476190476190477,19,40.67259,-73.885214,BROOKLYN,11207,PK,05,0.877,7,1,55,41,0,90,39,93,94,92,89,89,96,"PK,0K,01,02,03,04,05",7,No
P.S. 158 Warwick,4,1.988235294117647,2.2,19,40.67259,-73.885214,BROOKLYN,11207,PK,05,0.877,7,1,55,41,0,90,39,93,94,92,89,89,96,"PK,0K,01,02,03,04,05",7,No
P.S. 158 Warwick,5,1.6333333333333333,1.7727272727272727,19,40.67259,-73.885214,BROOKLYN,11207,PK,05,0.877,7,1,55,41,0,90,39,93,94,92,89,89,96,"PK,0K,01,02,03,04,05",7,No
P.S. 159 Isaac Pitkin,3,1.9938271604938271,2.050632911392405,19,40.676111,-73.869705,BROOKLYN,11208,0K,05,0.837,18,32,39,26,1,91,30,100,99,99,94,80,96,"0K,01,02,03,04,05",6,No
P.S. 159 Isaac Pitkin,4,2.0875912408759123,2.169230769230769,19,40.676111,-73.869705,BROOKLYN,11208,0K,05,0.837,18,32,39,26,1,91,30,100,99,99,94,80,96,"0K,01,02,03,04,05",6,No
P.S. 159 Isaac Pitkin,5,1.8307692307692307,2.0,19,40.676111,-73.869705,BROOKLYN,11208,0K,05,0.837,18,32,39,26,1,91,30,100,99,99,94,80,96,"0K,01,02,03,04,05",6,No
I.S. 171 Abraham Lincoln,6,1.643835616438356,1.7697841726618706,19,40.685852,-73.869434,BROOKLYN,11208,06,08,0.788,22,4,14,77,1,92,26,93,94,85,86,76,93,"06,07,08",3,No
I.S. 171 Abraham Lincoln,7,1.5107913669064748,1.8931297709923665,19,40.685852,-73.869434,BROOKLYN,11208,06,08,0.788,22,4,14,77,1,92,26,93,94,85,86,76,93,"06,07,08",3,No
I.S. 171 Abraham Lincoln,8,1.5672268907563025,1.9043478260869566,19,40.685852,-73.869434,BROOKLYN,11208,06,08,0.788,22,4,14,77,1,92,26,93,94,85,86,76,93,"06,07,08",3,No
P.S. 190 Sheffield,3,2.0,1.8928571428571428,19,40.662243,-73.894877,BROOKLYN,11207,PK,05,0.834,2,1,77,22,1,88,50,89,72,87,61,72,78,"PK,0K,01,02,03,04,05",7,No
P.S. 190 Sheffield,4,1.7272727272727273,2.1818181818181817,19,40.662243,-73.894877,BROOKLYN,11207,PK,05,0.834,2,1,77,22,1,88,50,89,72,87,61,72,78,"PK,0K,01,02,03,04,05",7,No
P.S. 190 Sheffield,5,1.9375,2.09375,19,40.662243,-73.894877,BROOKLYN,11207,PK,05,0.834,2,1,77,22,1,88,50,89,72,87,61,72,78,"PK,0K,01,02,03,04,05",7,No
P.S. 202 Ernest S. Jenkyns,3,1.7325581395348837,1.5975609756097562,19,40.665817,-73.876084,BROOKLYN,11208,PK,08,0.867,10,1,61,35,2,89,48,86,71,78,61,77,76,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 202 Ernest S. Jenkyns,4,1.3934426229508197,1.7,19,40.665817,-73.876084,BROOKLYN,11208,PK,08,0.867,10,1,61,35,2,89,48,86,71,78,61,77,76,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 202 Ernest S. Jenkyns,5,1.4078947368421053,1.3243243243243243,19,40.665817,-73.876084,BROOKLYN,11208,PK,08,0.867,10,1,61,35,2,89,48,86,71,78,61,77,76,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 213 New Lots,3,1.6470588235294117,1.74,19,40.659845,-73.889968,BROOKLYN,11207,PK,05,0.833,8,1,76,21,3,90,41,88,72,85,59,79,75,"PK,0K,01,02,03,04,05",7,No
P.S. 213 New Lots,4,1.3818181818181818,1.5454545454545454,19,40.659845,-73.889968,BROOKLYN,11207,PK,05,0.833,8,1,76,21,3,90,41,88,72,85,59,79,75,"PK,0K,01,02,03,04,05",7,No
P.S. 213 New Lots,5,1.1964285714285714,1.3392857142857142,19,40.659845,-73.889968,BROOKLYN,11207,PK,05,0.833,8,1,76,21,3,90,41,88,72,85,59,79,75,"PK,0K,01,02,03,04,05",7,No
P.S. 214 Michael Friedsam,3,1.9387755102040816,2.0902777777777777,19,40.675881,-73.862961,BROOKLYN,11208,PK,05,0.838,14,51,13,33,2,93,22,96,91,94,79,85,94,"PK,0K,01,02,03,04,05",7,No
P.S. 214 Michael Friedsam,4,1.9743589743589745,1.9482758620689655,19,40.675881,-73.862961,BROOKLYN,11208,PK,05,0.838,14,51,13,33,2,93,22,96,91,94,79,85,94,"PK,0K,01,02,03,04,05",7,No
P.S. 214 Michael Friedsam,5,1.8308823529411764,1.955223880597015,19,40.675881,-73.862961,BROOKLYN,11208,PK,05,0.838,14,51,13,33,2,93,22,96,91,94,79,85,94,"PK,0K,01,02,03,04,05",7,No
J.H.S. 218 James P. Sinnott,6,1.6140350877192982,1.5544554455445545,19,40.67002,-73.874537,BROOKLYN,11208,06,08,0.857,22,20,36,43,1,89,41,87,85,82,80,79,89,"06,07,08",3,No
J.H.S. 218 James P. Sinnott,7,1.7086614173228347,1.7154471544715446,19,40.67002,-73.874537,BROOKLYN,11208,06,08,0.857,22,20,36,43,1,89,41,87,85,82,80,79,89,"06,07,08",3,No
J.H.S. 218 James P. Sinnott,8,1.2847222222222223,1.6358024691358024,19,40.67002,-73.874537,BROOKLYN,11208,06,08,0.857,22,20,36,43,1,89,41,87,85,82,80,79,89,"06,07,08",3,No
P.S. 224 Hale A. Woodruff,3,1.7183098591549295,1.6323529411764706,19,40.664143,-73.866542,BROOKLYN,11208,PK,05,0.879,6,2,65,30,2,91,32,86,92,85,81,83,91,"PK,0K,01,02,03,04,05",7,No
P.S. 224 Hale A. Woodruff,4,1.393939393939394,1.7272727272727273,19,40.664143,-73.866542,BROOKLYN,11208,PK,05,0.879,6,2,65,30,2,91,32,86,92,85,81,83,91,"PK,0K,01,02,03,04,05",7,No
P.S. 224 Hale A. Woodruff,5,1.569767441860465,1.3604651162790697,19,40.664143,-73.866542,BROOKLYN,11208,PK,05,0.879,6,2,65,30,2,91,32,86,92,85,81,83,91,"PK,0K,01,02,03,04,05",7,No
P.S. 273 Wortman,3,1.7096774193548387,1.7741935483870968,19,40.6585,-73.879276,BROOKLYN,11207,0K,05,0.813,2,1,75,23,1,91,36,96,94,92,85,88,94,"0K,01,02,03,04,05",6,No
P.S. 273 Wortman,4,1.2941176470588236,1.9,19,40.6585,-73.879276,BROOKLYN,11207,0K,05,0.813,2,1,75,23,1,91,36,96,94,92,85,88,94,"0K,01,02,03,04,05",6,No
P.S. 273 Wortman,5,1.609375,1.9375,19,40.6585,-73.879276,BROOKLYN,11207,0K,05,0.813,2,1,75,23,1,91,36,96,94,92,85,88,94,"0K,01,02,03,04,05",6,No
P.S. 290 Juan Morel Campos,3,2.3,2.393258426966292,19,40.678182,-73.889375,BROOKLYN,11207,0K,05,0.807,17,4,24,70,1,92,28,87,84,89,76,84,89,"0K,01,02,03,04,05",6,No
P.S. 290 Juan Morel Campos,4,2.3333333333333335,2.4146341463414633,19,40.678182,-73.889375,BROOKLYN,11207,0K,05,0.807,17,4,24,70,1,92,28,87,84,89,76,84,89,"0K,01,02,03,04,05",6,No
P.S. 290 Juan Morel Campos,5,2.0365853658536586,1.9875,19,40.678182,-73.889375,BROOKLYN,11207,0K,05,0.807,17,4,24,70,1,92,28,87,84,89,76,84,89,"0K,01,02,03,04,05",6,No
J.H.S. 292 Margaret S. Douglas,6,2.1864406779661016,2.305084745762712,19,40.671601,-73.893319,BROOKLYN,11207,06,08,0.848,10,12,52,33,1,91,29,79,79,81,72,72,85,"06,07,08",3,No
J.H.S. 292 Margaret S. Douglas,7,2.116504854368932,1.975,19,40.671601,-73.893319,BROOKLYN,11207,06,08,0.848,10,12,52,33,1,91,29,79,79,81,72,72,85,"06,07,08",3,No
J.H.S. 292 Margaret S. Douglas,8,1.5602836879432624,2.1748878923766815,19,40.671601,-73.893319,BROOKLYN,11207,06,08,0.848,10,12,52,33,1,91,29,79,79,81,72,72,85,"06,07,08",3,No
P.S. 306 Ethan Allen,3,1.5081967213114753,1.6610169491525424,19,40.65534,-73.88662,BROOKLYN,11207,PK,08,0.875,3,1,74,23,1,86,57,85,68,78,50,81,75,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 306 Ethan Allen,4,1.8181818181818181,2.015625,19,40.65534,-73.88662,BROOKLYN,11207,PK,08,0.875,3,1,74,23,1,86,57,85,68,78,50,81,75,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 306 Ethan Allen,5,1.2380952380952381,1.46875,19,40.65534,-73.88662,BROOKLYN,11207,PK,08,0.875,3,1,74,23,1,86,57,85,68,78,50,81,75,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 306 Ethan Allen,6,1.4489795918367347,2.0816326530612246,19,40.65534,-73.88662,BROOKLYN,11207,PK,08,0.875,3,1,74,23,1,86,57,85,68,78,50,81,75,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 306 Ethan Allen,7,1.525,1.8,19,40.65534,-73.88662,BROOKLYN,11207,PK,08,0.875,3,1,74,23,1,86,57,85,68,78,50,81,75,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 306 Ethan Allen,8,1.4230769230769231,2.1923076923076925,19,40.65534,-73.88662,BROOKLYN,11207,PK,08,0.875,3,1,74,23,1,86,57,85,68,78,50,81,75,"PK,0K,01,02,03,04,05,06,07,08",10,No
The Fresh Creek School,3,1.6,1.725,19,40.653368,-73.893294,BROOKLYN,11207,PK,05,0.845,3,1,74,23,1,92,36,83,83,92,78,82,84,"PK,0K,01,02,03,04,05",7,No
The Fresh Creek School,4,2.0,2.1379310344827585,19,40.653368,-73.893294,BROOKLYN,11207,PK,05,0.845,3,1,74,23,1,92,36,83,83,92,78,82,84,"PK,0K,01,02,03,04,05",7,No
The Fresh Creek School,5,1.7297297297297298,1.5405405405405406,19,40.653368,-73.893294,BROOKLYN,11207,PK,05,0.845,3,1,74,23,1,92,36,83,83,92,78,82,84,"PK,0K,01,02,03,04,05",7,No
